1648.47 0.046900 0.008953 -1.444060
1658.47 0.037650 0.007652 -1.255310
1668.47 0.030550 0.006451 -1.065380
1678.47 0.032050 0.006450 -0.874298
1688.47 0.029850 0.006149 -0.682053
1698.47 0.034350 0.006748 -0.488632
1708.47 0.040950 0.007897 -0.294052
1718.47 0.050300 0.009646 -0.098297
1728.47 0.069400 0.012846 0.098602
1738.47 0.078000 0.014495 0.296677
1748.47 0.067750 0.012944 0.495911
1758.47 0.066100 0.012493 0.696320
1768.47 0.053400 0.010092 0.897888
1778.47 0.046750 0.008691 1.100620
1788.47 0.046000 0.008390 1.304520
1798.47 0.041150 0.007839 1.509570
1808.47 0.036700 0.007338 1.715810
1818.47 0.037150 0.007437 1.923190
1828.47 0.033750 0.006936 2.131740
1838.47 0.036400 0.007335 2.341460
1848.47 0.037650 0.007884 2.552340
1858.47 0.050550 0.010183 2.764390
1868.47 0.061900 0.012182 2.977600
1878.47 0.066150 0.012831 3.191970
1888.47 0.051750 0.010580 3.407520
1898.47 0.040800 0.008479 3.624220
1908.47 0.032650 0.006829 3.842090
1918.47 0.030450 0.006328 4.061110
1928.47 0.033300 0.006727 4.281310
1938.47 0.033750 0.006876 4.502670
1948.47 0.034600 0.006774 4.725210
1958.47 0.045700 0.007623 4.948900
1968.47 0.053400 0.009222 5.173750
1978.47 0.045900 0.007071 5.399770
1988.47 0.065750 0.011070 5.626960
1998.47 0.071600 0.010869 5.855300
2008.47 0.113300 0.016818 6.084810
2018.47 0.093250 0.012367 6.315490
2028.47 0.170950 0.022716 6.547340
2038.47 0.190450 0.025565 6.780340
2048.47 0.157750 0.020414 7.014510
2058.47 0.199850 0.027263 7.249850
2068.47 0.164950 0.021312 7.486340
2078.47 0.104250 0.012461 7.724000
2088.47 0.053400 0.007210 7.962830
2098.47 0.026100 0.005459 8.202820
2108.47 0.031450 0.006308 8.443990
2118.47 0.046800 0.008857 8.686300
2128.47 0.037100 0.007305 8.929780
2138.47 0.027400 0.005654 9.174440
2148.47 0.023350 0.004953 9.420240
2158.47 0.033650 0.006702 9.667220
2168.47 0.048550 0.009151 9.915380
2178.47 0.047000 0.008900 10.164700
2188.47 0.045550 0.008699 10.415100
2198.47 0.041650 0.007998 10.666800
2208.47 0.036800 0.007196 10.919600
2218.47 0.032250 0.006445 11.173600
2228.47 0.030450 0.006144 11.428700
2238.47 0.028700 0.005893 11.685000
2248.47 0.027100 0.005642 11.942400
2258.47 0.024750 0.005241 12.201100
2268.47 0.022900 0.004939 12.460800
2278.47 0.022550 0.004838 12.721800
2288.47 0.023300 0.004937 12.983900
2298.47 0.025000 0.005236 13.247200
2308.47 0.035200 0.006935 13.511600
2318.47 0.058050 0.010733 13.777200
2328.47 0.048050 0.009082 14.044000
2338.47 0.034950 0.006881 14.312000
2348.47 0.033200 0.006630 14.581100
2358.47 0.026700 0.005529 14.851300
2368.47 0.024700 0.005227 15.122800
2378.47 0.022450 0.004826 15.395300
2388.47 0.021150 0.004625 15.669100
2398.47 0.020150 0.004424 15.944000
2408.47 0.020950 0.004622 16.220100
2418.47 0.022650 0.004921 16.497400
2428.47 0.026600 0.005520 16.775801
2438.47 0.029750 0.006019 17.055401
2448.47 0.029400 0.006017 17.336100
2458.47 0.029650 0.006016 17.618000
2468.47 0.029950 0.006065 17.901100
2478.47 0.040450 0.007813 18.185400
2488.47 0.038950 0.007562 18.470800
2498.47 0.030000 0.006111 18.757299
2508.47 0.022950 0.004909 19.045099
2518.47 0.034550 0.006858 19.333900
2528.47 0.040250 0.007757 19.624001
2538.47 0.028600 0.005856 19.915199
2548.47 0.026200 0.005454 20.207600
2558.47 0.021250 0.004603 20.501200
2568.47 0.019350 0.004302 20.795900
2578.47 0.017800 0.004050 21.091801
2588.47 0.017100 0.003949 21.388800
2598.47 0.016900 0.003897 21.687000
2608.47 0.017600 0.004046 21.986401
2618.47 0.017800 0.004095 22.286900
2628.47 0.018600 0.004193 22.588699
2638.47 0.018550 0.004192 22.891500
2648.47 0.019150 0.004291 23.195601
2658.47 0.019450 0.004339 23.500700
2668.47 0.019550 0.004388 23.807100
2678.47 0.019700 0.004386 24.114599
2688.47 0.019000 0.004285 24.423401
2698.47 0.018000 0.004084 24.732201
2708.47 0.016300 0.003832 25.041000
2718.47 0.016000 0.003781 25.349800
2728.47 0.017200 0.003979 25.658600
2738.47 0.018000 0.004078 25.967400
2748.47 0.021950 0.004777 26.276199
2758.47 0.058350 0.010775 26.584999
2768.47 0.104100 0.018374 26.893801
2778.47 0.127650 0.022222 27.202600
2788.47 0.154300 0.026671 27.511400
2798.47 0.154300 111.669420 27.820200
