1105.00 0.484550 0.012442 -10.032600
1115.00 0.470400 0.014191 -9.907900
1125.00 0.450900 0.014990 -9.782010
1135.00 0.432750 0.015790 -9.654970
1145.00 0.416300 0.016739 -9.526750
1155.00 0.406100 0.018339 -9.397380
1165.00 0.401050 0.020438 -9.266850
1175.00 0.389600 0.021587 -9.135150
1185.00 0.375900 0.022237 -9.002270
1195.00 0.354900 0.021886 -8.868240
1205.00 0.329300 0.020886 -8.733050
1215.00 0.299200 0.019185 -8.596680
1225.00 0.280350 0.018734 -8.459150
1235.00 0.271800 0.019534 -8.320470
1245.00 0.269400 0.020883 -8.180620
1255.00 0.261600 0.021482 -8.039600
1265.00 0.248900 0.021382 -7.897420
1275.00 0.231900 0.020681 -7.754070
1285.00 0.207700 0.019131 -7.609560
1295.00 0.186550 0.017830 -7.463880
1305.00 0.171550 0.017129 -7.317050
1315.00 0.160850 0.016928 -7.169040
1325.00 0.156050 0.017228 -7.019870
1335.00 0.155150 0.017927 -6.869540
1345.00 0.153000 0.018326 -6.718030
1355.00 0.143300 0.018126 -6.565370
1365.00 0.133300 0.017725 -6.411540
1375.00 0.120450 0.016924 -6.256560
1385.00 0.111050 0.015974 -6.100400
1395.00 0.101850 0.014973 -5.943090
1405.00 0.094950 0.014272 -5.784590
1415.00 0.088200 0.013521 -5.624950
1425.00 0.083650 0.013021 -5.464140
1435.00 0.077800 0.012420 -5.302160
1445.00 0.069100 0.011469 -5.139020
1455.00 0.067950 0.011069 -4.974720
1465.00 0.048450 0.008918 -4.809240
1475.00 0.045950 0.008567 -4.642610
1485.00 0.041900 0.008316 -4.474810
1495.00 0.040650 0.007965 -4.305850
1505.00 0.032350 0.006765 -4.135710
1515.00 0.032850 0.006414 -3.964420
1525.00 0.040350 0.007363 -3.791960
1535.00 0.043600 0.008212 -3.618350
1545.00 0.061450 0.011112 -3.443560
1555.00 0.091750 0.015261 -3.267610
1565.00 0.077150 0.013610 -3.090500
1575.00 0.063700 0.011759 -2.912220
1585.00 0.065000 0.011808 -2.732770
1595.00 0.055000 0.010008 -2.552170
1605.00 0.054000 0.009607 -2.370390
1615.00 0.054200 0.009556 -2.187450
1625.00 0.062800 0.010705 -2.003360
1635.00 0.058050 0.010404 -1.818080
1645.00 0.045000 0.008703 -1.631650
1655.00 0.036300 0.007453 -1.444060
1665.00 0.029450 0.006452 -1.255310
1675.00 0.031450 0.006601 -1.065380
1685.00 0.030450 0.006300 -0.874298
1695.00 0.034500 0.006849 -0.682053
1705.00 0.042600 0.007948 -0.488632
1715.00 0.051350 0.009747 -0.294052
1725.00 0.070800 0.013096 -0.098297
1735.00 0.079800 0.014546 0.098602
1745.00 0.066350 0.012745 0.296677
1755.00 0.065650 0.012244 0.495911
1765.00 0.052200 0.010093 0.696320
1775.00 0.045600 0.008442 0.897888
1785.00 0.044900 0.008341 1.100620
1795.00 0.040050 0.007740 1.304520
1805.00 0.036200 0.007339 1.509570
1815.00 0.036900 0.007438 1.715810
1825.00 0.034100 0.006987 1.923190
1835.00 0.037350 0.007436 2.131740
1845.00 0.038250 0.007985 2.341460
1855.00 0.052000 0.010334 2.552340
1865.00 0.064150 0.012233 2.764390
1875.00 0.067150 0.012582 2.977600
1885.00 0.050650 0.010581 3.191970
1895.00 0.039650 0.008530 3.407520
1905.00 0.031450 0.007029 3.624220
1915.00 0.029350 0.006729 3.842090
1925.00 0.032950 0.006828 4.061110
1935.00 0.034000 0.007127 4.281310
1945.00 0.041500 0.007626 4.502670
1955.00 0.047250 0.008724 4.725210
1965.00 0.057750 0.011373 4.948900
1975.00 0.055650 0.010772 5.173750
1985.00 0.062700 0.012421 5.399770
1995.00 0.075950 0.013820 5.626960
2005.00 0.113800 0.019669 5.855300
2015.00 0.095050 0.016668 6.084810
2025.00 0.157050 0.025367 6.315490
2035.00 0.222700 0.034566 6.547340
2045.00 0.250950 0.037315 6.780340
