1808.180000 0 2.40272 0.107452 2.37434 2.14433 6.9624
1815.180000 0 2.37439 -0.0627257 2.36621 2.1945 7.57979
1822.182000 0 2.33424 -0.178365 2.60627 2.48524 8.55043
1829.182000 0 2.30479 -0.0386113 3.14797 3.10157 9.79228
1836.182000 0 2.27146 0.0632392 3.97579 4.01444 11.1691
1843.182000 0 2.38695 0.436175 4.95248 5.0359 12.6009
1850.188000 0 2.56469 0.999292 6.07988 6.25754 13.8206
1857.190000 0 2.7111 1.43627 7.09956 7.30601 14.4641
1864.190000 0 2.84867 2.16008 7.7936 7.94976 14.8362
1871.190000 0 3.04739 2.51479 8.12903 8.24164 14.6499
1878.192000 0 3.21154 2.83886 8.06696 8.09785 14.2417
1885.192000 0 3.25963 2.94752 7.8126 7.77367 13.6743
1892.192000 0 3.24827 2.81844 7.41076 7.33423 13.0533
1899.192000 0 3.29476 2.64837 6.86206 6.78688 12.394
1906.194000 0 3.2782 2.40727 6.27286 6.16483 11.9219
1913.194000 0 3.24204 2.16277 5.9509 5.80059 11.6189
1920.194000 0 3.31527 2.04892 5.59144 5.43406 11.4717
1927.198000 0 3.28585 1.95963 5.37133 5.21246 11.4928
1934.200000 0 3.35014 1.90354 5.29969 5.11001 11.718
1941.200000 0 3.39341 1.99137 5.40254 5.28895 12.0369
1948.200000 0 3.39774 2.13665 5.58782 5.49005 12.4915
1955.204000 0 3.46993 2.30412 5.84665 5.76769 13.0646
1962.208000 0 3.55899 2.61945 6.14406 6.11113 14.035
1969.208000 0 3.70426 2.78592 6.48092 6.54544 14.2848
1976.208000 0 3.67532 2.91233 6.6953 6.85091 14.9884
1983.208000 0 3.8951 3.03328 7.06616 7.20113 15.4076
1990.210000 0 3.94938 3.19907 7.20446 7.38164 15.7495
1997.214000 0 3.96181 3.13532 7.57625 7.61909 16.0132
2004.218000 0 3.79239 3.02428 7.76448 7.7953 16.1722
2011.218000 0 3.67854 3.00421 7.75102 7.84856 16.1734
2018.222000 0 3.69159 2.92843 7.8664 7.94094 15.752
2025.222000 0 3.7021 3.02852 7.68835 7.7218 14.8464
2032.222000 0 3.66233 2.97709 7.03441 7.04583 13.7446
2039.224000 0 3.58541 2.69344 6.05335 6.06452 12.4589
2046.226000 0 3.51756 2.30158 5.0647 4.97838 11.2912
2053.230000 0 3.46596 1.83717 3.9798 3.84402 10.1956
2060.230000 0 3.2714 1.28674 2.94123 2.74143 9.13549
2067.232000 0 3.11105 0.668125 1.84068 1.67711 8.03027
2074.234000 0 3.03525 0.170632 0.809971 0.627432 7.2037
2081.234000 0 2.85054 -0.304775 -0.0875819 -0.239435 6.25635
2088.236000 0 2.83854 -0.790289 -1.0156 -1.14116 5.42511
2095.236000 0 2.66018 -1.12078 -1.76408 -2.05967 4.50252
2102.236000 0 2.61158 -1.42893 -2.61551 -2.73043 3.69532
2109.236000 0 2.60209 -1.62092 -3.27235 -3.52413 2.82276
2116.240000 0 2.56179 -0.463923 -3.95822 -4.26892 2.08032
2123.240000 0 2.55347 -0.824416 -4.6953 -5.06492 1.17474
2130.240000 0 2.51423 -1.22063 -5.38937 -5.7831 0.271036
2137.242000 0 2.54523 -1.53182 -6.11953 -6.54605 -0.578985
2144.242000 0 2.53169 -1.88387 -6.82297 -7.27618 -1.33629
2151.246000 0 2.4116 -2.31535 -7.61758 -8.10183 -2.20502
2158.246000 0 2.38472 -2.77404 -8.38401 -8.71914 -3.10136
2165.248000 0 2.32449 -3.26691 -9.33262 -9.90005 -4.08559
2172.248000 0 2.16642 -3.84167 -10.2935 -10.9009 -5.17821
2179.250000 0 2.01131 -4.58161 -11.3769 -11.9871 -6.43975
2186.250000 0 1.79608 -5.39942 -12.7247 -13.3715 -7.87219
2193.252000 0 1.57278 -6.32719 -14.1468 -14.8719 -9.25844
2200.254000 0 1.24452 -7.2453 -15.7094 -16.4369 -10.7072
2207.254000 0 1.10461 -8.049 -17.2717 -18.0563 -12.1304
2214.254000 0 0.686386 -8.80199 -18.824 -19.6187 -13.4953
2221.254000 0 0.519518 -9.63741 -20.3231 -21.1423 -14.5634
2228.256000 0 0.414048 -10.2101 -21.4903 -22.4276 -15.8974
2235.258000 0 0.318349 -10.6536 -22.6665 -23.5668 -16.9283
2242.258000 0 0.276121 -11.031 -23.7561 -24.6078 -17.7156
2249.260000 0 0.342551 -11.4096 -24.4281 -25.348 -18.6986
2256.260000 0 0.325532 -11.726 -25.0982 -26.0995 -19.5408
2263.260000 0 0.312062 -12.0797 -25.7542 -26.7685 -20.5413
2270.260000 0 0.373305 -12.4795 -26.42 -27.4607 -21.6239
2277.260000 0 0.336575 -13.0048 -27.1739 -28.2488 -22.7703
2284.260000 0 0.311477 -13.5143 -27.9981 -29.1311 -24.0341
2291.260000 0 0.209524 -14.1248 -28.9811 -30.1076 -25.2907
2298.260000 0 0.129439 -14.7602 -30.1227 -31.2203 -26.5854
2305.260000 0 0.0853753 -15.4308 -31.2509 -32.405 -27.9845
2312.260000 0 -0.0178099 -16.1664 -32.5116 -33.6958 -29.3607
2319.260000 0 -0.227495 -16.7739 -33.7179 -34.9434 -30.8112
2326.262000 0 -0.370648 -17.4782 -34.9967 -36.2314 -32.0859
2333.264000 0 -0.667733 -18.085 -36.3166 -37.5703 -33.6487
2340.266000 0 -0.592816 -18.7565 -37.5442 -38.7434 -34.9716
2347.266000 0 -0.704854 -19.4792 -38.8324 -40.1142 -36.4348
2354.266000 0 -0.950496 -20.1344 -39.9554 -41.3518 -37.9353
2361.266000 0 -1.03304 -20.8449 -41.1341 -42.5838 -39.1614
2368.266000 0 -1.32736 -21.6377 -42.4422 -43.8704 -40.3548
2375.266000 0 -1.34044 -22.4195 -43.4447 -45.1598 -42.3609
2382.266000 0 -1.42319 -23.0872 -44.9904 -46.5293 -43.9879
2389.266000 0 -1.38244 -23.8916 -46.3244 -48.0253 -45.3718
2396.266000 0 -1.52366 -24.427 -47.7364 -49.4016 -46.7973
