1444.057169 -8.456858 -6.025478 -5.132105 4.992299 5.424001 12.527485
1451.058700 -8.832105 -6.280957 -5.232496 5.079819 5.566232 12.697205
1458.060230 -9.177229 -6.549567 -5.263807 5.159634 5.636699 12.812135
1465.061761 -9.514864 -6.865443 -5.356615 5.246187 5.795713 13.001108
1472.063292 -9.932108 -7.173575 -5.448469 5.297556 5.912994 13.167522
1479.064823 -10.392582 -7.570549 -5.533491 5.422089 6.118372 13.268169
1486.066353 -10.914001 -7.979683 -5.602182 5.470270 6.247826 13.413403
1493.067884 -11.383502 -8.375164 -5.697228 5.579690 6.344402 13.329415
1500.069415 -11.952645 -8.774391 -5.801949 5.587260 6.349464 13.161427
1507.070945 -12.428097 -9.200205 -5.831644 5.512371 6.275885 12.912506
1514.072476 -12.909827 -9.553651 -5.847005 5.401570 6.174127 12.418091
1521.074007 -13.177693 -9.743086 -5.734831 5.171703 5.912731 11.764896
1528.075537 -13.293743 -9.695113 -5.585160 4.864639 5.536438 10.829856
1535.077068 -13.042929 -9.203685 -5.326178 4.466664 5.058754 10.139181
1542.078599 -12.507237 -8.576159 -4.810722 4.071811 4.197029 9.278122
1549.080130 -11.339713 -7.567263 -4.305672 3.681417 3.976118 8.352231
1556.081660 -10.051865 -6.196249 -3.860017 3.233609 3.441235 7.552615
1563.083191 -8.719147 -5.107880 -3.372430 2.904783 2.980977 6.868743
1570.084722 -7.476979 -4.016872 -3.014975 2.766790 2.800107 6.749058
1577.086252 -6.519742 -3.276270 -2.826357 2.599866 2.631426 6.658394
1584.087783 -5.740629 -2.735885 -2.711506 2.537283 2.475237 6.729966
1591.089314 -5.160725 -2.396034 -2.673647 2.540161 2.528707 6.842307
1598.090844 -4.930814 -2.286075 -2.639013 2.513238 2.526545 6.818182
1605.092375 -4.820793 -2.220590 -2.622635 2.471780 2.545641 6.698621
1612.093906 -4.717463 -2.188322 -2.585175 2.386200 2.468137 6.568282
1619.095437 -4.653635 -2.315519 -2.480639 2.268601 2.474027 6.415050
1626.096967 -4.682854 -2.273465 -2.343585 2.190397 2.431851 6.315790
1633.098498 -4.703195 -2.266156 -2.306585 2.151725 2.352799 6.183803
1640.100029 -4.731900 -2.275278 -2.261435 2.149109 2.340227 6.117543
1647.101559 -4.751293 -2.172275 -2.232834 2.206056 2.293364 6.296267
1654.103090 -4.846298 -2.142417 -2.359309 2.316532 2.360481 6.502222
1661.104621 -5.061450 -2.259745 -2.495137 2.498409 2.467564 6.661635
1668.106151 -5.354458 -2.545230 -2.641945 2.571798 2.488412 6.897782
1675.107682 -5.631228 -2.677230 -2.724681 2.635447 2.653557 7.080854
1682.109213 -5.822046 -2.737455 -2.743720 2.650859 2.594692 7.128982
1689.110743 -5.872672 -2.822110 -2.819010 2.651308 2.657466 7.356815
1696.112274 -5.963646 -2.915793 -2.761748 2.643896 2.650809 7.500225
1703.113805 -5.973544 -2.851585 -2.786242 2.593840 2.672839 7.490572
1710.115336 -5.823679 -2.773632 -2.780620 2.511262 2.646186 7.484832
1717.116866 -5.525776 -2.628352 -2.635770 2.405742 2.571432 7.455997
1724.118397 -5.223167 -2.398139 -2.490134 2.317376 2.511177 7.547432
1731.119928 -4.893089 -2.165799 -2.430871 2.267109 2.472833 7.590479
1738.121458 -4.687340 -2.081451 -2.378635 2.275164 2.481027 7.444895
1745.122989 -4.748811 -2.149772 -2.398112 2.303749 2.497580 7.257279
1752.124520 -4.833531 -2.172168 -2.373748 2.217075 2.325619 6.890877
1759.126050 -4.910723 -2.043343 -2.264120 2.054656 2.139285 6.460971
1766.127581 -4.562234 -1.632415 -2.061244 1.832066 1.797269 5.995368
1773.129112 -4.067551 -1.110639 -1.825349 1.636144 1.548717 5.681806
1780.130643 -3.333151 -0.436445 -1.601736 1.433591 1.292222 5.446755
1787.132173 -2.671436 0.160280 -1.396949 1.263988 1.112866 5.273358
1794.133704 -2.024755 0.630657 -1.251958 1.186655 0.961313 5.292448
1801.135235 -1.593374 0.951562 -1.187690 1.120654 0.893992 5.472380
1808.136765 -1.308434 1.153588 -1.195708 1.126440 0.895206 5.796330
1815.138296 -1.163464 1.224680 -1.226916 1.215240 1.038760 6.392161
1822.139827 -1.180835 1.098323 -1.353952 1.348013 1.235760 7.017371
1829.141357 -1.472963 0.752848 -1.511064 1.560572 1.517383 7.726752
1836.142888 -1.811337 0.274593 -1.758344 1.826572 1.863182 8.363204
1843.144419 -2.418775 -0.230384 -2.023606 2.064482 2.136288 8.875533
1850.145950 -3.167165 -0.765507 -2.265659 2.309126 2.471125 9.274779
1857.147480 -3.848473 -1.361185 -2.511536 2.520843 2.692529 9.313512
1864.149011 -4.558975 -1.985635 -2.649611 2.587450 2.720234 9.314839
1871.150542 -5.075034 -2.260115 -2.764122 2.599000 2.711091 9.101733
1878.152072 -5.494650 -2.337411 -2.709227 2.521113 2.551422 8.799120
1885.153603 -5.555478 -2.293102 -2.614556 2.404981 2.365050 8.538815
1892.155134 -5.459094 -2.053035 -2.510643 2.299606 2.222490 8.269757
1899.156664 -5.117031 -1.660879 -2.327789 2.117874 2.038661 8.097708
1906.158195 -4.740053 -1.209822 -2.168154 1.971955 1.861236 7.852723
1913.159726 -4.285376 -0.960227 -1.999801 1.854287 1.709252 7.749619
1920.161257 -4.041884 -0.594634 -1.883710 1.759662 1.592771 7.766613
1927.162787 -3.826414 -0.442377 -1.812716 1.681005 1.525616 7.838792
1934.164318 -3.680014 -0.330264 -1.744829 1.638827 1.449916 7.979553
1941.165849 -3.701278 -0.328708 -1.720643 1.669074 1.554460 8.090787
1948.167379 -3.788839 -0.490089 -1.720055 1.641392 1.543481 8.310578
1955.168910 -3.984007 -0.627643 -1.727785 1.663797 1.585023 8.616543
1962.170441 -4.219838 -0.789930 -1.723607 1.693606 1.662186 9.284701
1969.171971 -4.490834 -0.920160 -1.811855 1.721172 1.790847 9.360717
1976.173502 -4.747151 -1.089382 -1.852256 1.812844 1.949524 9.862277
1983.175033 -4.907879 -1.174308 -1.995479 1.881806 2.022007 10.091831
1990.176563 -5.191192 -1.205934 -1.945373 1.947467 2.129080 10.340696
1997.178094 -5.248856 -1.441759 -2.209448 2.188526 2.230457 10.582963
2004.179625 -5.375614 -1.582712 -2.340172 2.329889 2.360458 10.675796
2011.181156 -5.406215 -1.692498 -2.403724 2.348598 2.446885 10.665749
2018.182686 -5.382933 -1.778178 -2.512894 2.389839 2.464450 10.406748
2025.184217 -5.481815 -1.784621 -2.473978 2.277969 2.311027 9.935950
2032.185748 -5.398053 -1.563187 -2.300059 2.050577 2.064269 9.487639
2039.187278 -4.991032 -0.990530 -1.975221 1.730705 1.745419 8.909871
2046.188809 -4.239720 -0.280444 -1.678501 1.459932 1.360993 8.507580
2053.190340 -3.374967 0.563943 -1.292116 1.149395 0.996822 8.179653
2060.191870 -2.414119 1.256858 -0.985659 0.885157 0.660147 7.939451
2067.193401 -1.438092 2.075205 -0.692299 0.601403 0.420566 7.584688
2074.194932 -0.588950 2.822385 -0.391387 0.339764 0.132420 7.444636
2081.196463 0.213602 3.451799 -0.131041 0.119498 -0.056190 7.185709
2088.197993 0.959743 3.988398 0.128924 -0.099235 -0.246925 6.855010
2095.199524 1.573213 4.494080 0.346703 -0.348232 -0.670322 6.516878
2102.201055 2.175630 4.923133 0.664188 -0.608451 -0.727380 6.110671
2109.202585 2.639698 4.729341 0.921048 -0.853030 -1.130824 4.976217
2116.204116 2.509067 5.302271 1.992238 -1.783448 -2.126105 4.772614
2123.205647 3.094574 5.876299 2.188325 -1.981692 -2.390755 4.364778
2130.207177 3.705318 6.416764 2.400228 -2.159138 -2.589864 4.002949
2137.208708 4.256595 7.040999 2.612650 -2.341916 -2.801830 3.639979
2144.210239 4.921382 7.691775 2.837850 -2.544851 -3.036709 3.452781
2151.211770 5.646042 8.335713 3.030389 -2.751682 -3.284309 3.151267
2158.213300 6.428801 9.081498 3.317773 -2.920565 -3.308387 2.957949
2165.214831 7.297590 9.930703 3.597807 -3.183450 -3.820577 2.685252
2172.216362 8.432128 11.021736 3.920248 -3.429832 -4.108875 2.355775
2179.217892 9.774666 12.218118 4.305427 -3.708518 -4.431733 2.103777
2186.219423 11.309776 13.494020 4.727387 -4.040131 -4.816399 1.743213
2193.220954 12.929547 14.766293 5.177987 -4.392729 -5.257917 1.573951
2200.222484 14.358148 15.838783 5.612357 -4.766399 -5.634296 1.338779
2207.224015 15.412671 16.742989 6.006068 -5.137228 -6.080839 1.127092
2214.225546 16.597694 17.401587 6.351964 -5.502623 -6.455202 0.966751
2221.227077 17.418233 17.995425 6.587286 -5.829755 -6.816060 0.785913
2228.228607 17.995405 18.455242 6.893666 -6.131902 -7.200308 0.405470
2235.230138 18.547791 18.896152 7.028827 -6.311786 -7.335662 0.227363
2242.231669 19.113333 19.408170 7.202700 -6.587987 -7.583959 -0.045704
2249.233199 19.682952 20.066492 7.365481 -6.700064 -7.737206 -0.491292
2256.234730 20.366243 20.732977 7.563104 -6.865911 -7.917020 -0.866042
2263.236261 21.205094 21.571737 7.802967 -7.017097 -8.111090 -1.393302
2270.237791 22.187219 22.612004 8.070879 -7.189854 -8.308581 -1.980697
2277.239322 23.243647 23.650515 8.374280 -7.396501 -8.580732 -2.579926
2284.240853 24.345254 24.711477 8.742303 -7.627693 -8.859707 -3.162904
2291.242384 25.520658 25.768911 9.104200 -7.885779 -9.098731 -3.700918
2298.243914 26.683101 26.840187 9.474825 -8.194839 -9.475949 -4.208997
2305.245445 27.856100 27.955099 9.848205 -8.500284 -9.836632 -4.732953
2312.246976 28.914732 28.894085 10.210631 -8.837216 -10.199463 -5.191385
2319.248506 29.998478 29.737984 10.602369 -9.156091 -10.584294 -5.779699
2326.250037 31.240364 30.780335 10.974020 -9.471279 -10.924285 -6.073808
2333.251568 32.367818 31.420685 11.293845 -9.786014 -11.247466 -6.714837
2340.253098 33.561675 32.939519 11.598299 -10.121850 -11.518020 -7.105343
2347.254629 34.934146 34.041613 11.976754 -10.441743 -11.985139 -7.728533
2354.256160 36.161108 35.054822 12.314021 -10.729399 -12.348005 -8.376157
2361.257690 37.320524 36.104636 12.746499 -10.997564 -12.667535 -8.723867
2368.259221 38.489240 36.941247 13.129070 -11.302354 -13.017351 -8.878503
2375.260752 39.218550 37.736704 13.497921 -11.504102 -13.432687 -10.137457
2382.262283 39.897537 38.346012 13.865432 -11.926004 -13.777080 -10.563206
2389.263813 40.655033 39.140397 14.163175 -12.284896 -14.283212 -11.095444
2396.265344 41.231077 39.583829 14.461203 -12.649784 -14.571367 -11.445494
